OBJECTID,TRAIL_ID,TRAIL_NAME,TRAIL_CLSS,SURF_MAT,ENGINEERED,WIDTH,FENCED,WHEEL_ACC,CONDITION,INST_YEAR,INST_DATE,LIGHT,OWNER,MAINT,STATUS,COMMENTS,ADDDATE,MODDATE,SOURCE,SACC,FCODE,CODE,WALKING,HIKING,BIKING,ATV,SNOWMOBILE,SEASON,COLLECTED,UPDATED,TCT,RAIL,NATURE,ET_SOURCE,SECT_NAME,ASSOCN,DATASOURCE,OFFICIAL,NAME_APP,PLOW,GLOBALID,LEN,Shape__Length
107123,1830,UNKNOWN NAME,SECONDARY,CRDS,No,1.6,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,5a28d546-995b-4b4e-9122-bb1c0a7cf9f0,5.4489073892251,5.44890738964424
107124,1621,UNKNOWN NAME,TERIARY,Natural,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,INFORMAL CROSSING,undetermined surface material and width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,3f736252-10d5-4a2d-9004-b6fd1dcef0f2,6.37436211534844,6.37436211534844
107125,2003,UNKNOWN NAME,SECONDARY,Asphalt, ,1.7,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,47221e26-673e-4744-ae61-cdf359929eee,86.7952025069654,86.7952025073815
107126,2382,UNKNOWN NAME,PRIMARY,Asphalt,No,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,ef705af7-ca54-4c5b-905b-cbec92ecc028,18.299592399905,18.2995924002959
107127,2190,DARTMOUTH WATERFRONT TRAIL,AT_GW,Asphalt, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,Y,,,,,,TPW_TRAILS,,,,b6845b4a-217f-4476-9d60-097fe757b9ac,147.156781744009,147.156781742604
107128,2540,UNKNOWN NAME, ,CRDS,No,2.4,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,9c457ccc-7777-4be9-97ff-a1c0ac013c4a,483.92855821576,483.928558214503
107129,615,UNKNOWN NAME,,Asphalt,No,,No,,GOOD,,,No,Halifax Regional Municipality,HRM,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,3bd4130c-5abe-4c24-80ad-4424541bfcea,132.521742154791,132.521742156049
107130,1142,UNKNOWN NAME,SECONDARY,Asphalt,No,1.5,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor heaving throughout trail,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,98843e82-764c-4110-ba14-0d588ede0c19,50.2268486221197,50.2268486213237
107131,2565,UNKNOWN NAME, ,Asphalt,No,2.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,school parking lot access to bball court,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,715b7276-aa36-4d17-9c75-a88517b42a07,37.470532215144,37.4705322171405
107132,3056,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,6d6b5fff-f5db-4cde-98a8-57ae40a9f120,72.6230964759967,72.6230964757644
107133,2192,UNKNOWN NAME, ,CRDS, ,1.7,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,823936fa-7780-45c6-ac1a-37e89768964b,159.802260508887,159.802260509939
107134,2402,UNKNOWN NAME,PRIMARY,WOOD,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,boardwalk,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,848d31ec-6d71-43c8-88f0-fae0ed79f3a6,23.9411885047621,23.9411885055249
107135,2902,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,96e502fc-0c02-4ade-8815-a96fd5310f2e,22.3407309243179,22.3407309235464
107136,2788,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,5295ea99-aeab-4922-a9c6-01159df8f73e,521.152141166391,521.152141167545
107137,1224,UNKNOWN NAME,SECONDARY,Concrete,No,1.6,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,leads to play structure,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,55904c2d-88cc-4be6-9702-62d62dd99105,6.40575375892935,6.40575376041409
107138,2830,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,041c8b69-df04-474e-a225-0447457c9998,15.7190539262172,15.7190539270463
107139,864,SUMMER FIELD WAY PARK WALKWAY,SECONDARY,Asphalt,No,1.8,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,060b591b-8091-4402-a64a-83939f72f780,95.9586023264213,95.9586023287284
107140,4384,UNKNOWN NAME,,CRDS,No,1.52,,,GOOD,2013,,,Halifax Regional Municipality,HRM,ACTIVE,,2013-09-16T00:00:00.000Z,,PLAN,,,,Yes,Yes,,,,,,,,,,,,,,,,,94f5abb6-847c-46bf-9b38-45540ce61b96,173.568984119543,173.568984119278
107141,758,LONG LAKE WILDERNESS TRAIL,,NAT,No,,No,,Unknown,,,No,Provincial,Provincial,ACTIVE,,,,,,,,,Yes,No,No,No,,2015-07-27T08:58:30.000Z,,,,,,,DNR,,,,,26bc5089-dc8c-4177-916c-70ea0bb0e34a,163.585841503002,163.585841503403
107142,759,LONG LAKE WILDERNESS TRAIL,,NAT,No,,No,,Unknown,,,No,Provincial,Provincial,ACTIVE,,,,,,,,,Yes,No,No,No,,2015-07-27T08:58:30.000Z,,,,,,,DNR,,,,,f58412ae-7f73-478b-979f-02a81fc10bd2,28.5883280904764,28.5883280916337
107143,760,LONG LAKE WILDERNESS TRAIL,,NAT,No,,No,,Unknown,,,No,Provincial,Provincial,ACTIVE,,,,,,,,,Yes,No,No,No,,2015-07-27T08:58:30.000Z,,,,,,,DNR,,,,,4d0982ee-690b-4d1d-a946-e06a261eb9a0,90.0437426968435,90.0437426977739
107144,761,LONG LAKE WILDERNESS TRAIL,,NAT,No,,No,,Unknown,,,No,Provincial,Provincial,ACTIVE,,,,,,,,,Yes,No,No,No,,2015-07-27T08:58:30.000Z,,,,,,,DNR,,,,,664d8724-ffd6-47c1-9765-dba159ef31b9,265.898011803629,265.89801180471
107145,2051,SHUBIE CANAL GREENWAY,AT_GW - T,WOOD, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,woodchip -some weed growth-,,,,,,,,,,,,,,,N,,,,,,TPW_TRAILS,,,,e86a46a7-54d1-4b84-a536-d8422c30309f,45.0548249633641,45.0548249634859
107146,3724,ADMIRAL LAKE LOOP,,,,0,,,,,,,,,, ,,,,,RRRDTR,HRT, ,Yes,No, , , ,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z, , , ,DNR,, ,TRAILS_APR11,,,,a6497fba-a6d9-4c05-998c-47d7e15c206f,3615.14650875889,3615.14650875898
107147,3193,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,3.3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,some minor weed growth on sides,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,Y,No,Yes,,,,TPW_TRAILS,,,,8fe0974d-ec7c-4a06-b3c9-e95748191d09,205.105649819476,205.105649820503
107148,762,FOX LAKE TRAIL,,Natural,No,,No,,,,,No,Unknown,,,,2015-06-05T00:00:00.000Z,,NS-HIKING,,RRRDTR,,,,,,,,,,,,,,,,,,,,6ec561f2-79b2-4232-9292-16b80d31eb3e,385.037115190167,385.037115189931
107149,3290,SHUBIE CANAL GREENWAY,AT_GW,Natural, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,under construction,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,Yes,HRM GPS,,HRM,TPW_TRAILS,,,,b31b5cac-f72b-436a-8c8d-009d86f4edfd,90.3029569939883,90.3029569935236
107150,3291,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,Yes,HRM GPS,,HRM,TPW_TRAILS,,,,651e4f77-a08c-4ed6-942c-a0ba32060cbf,265.037774251215,265.037774250413
107151,3292,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,2.2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,view area,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,Yes,HRM GPS,,HRM,TPW_TRAILS,,,,6607a75c-bf7b-4078-945a-679d5e46140c,13.5825932185471,13.5825932176166
107152,3293,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,Yes,HRM GPS,,HRM,TPW_TRAILS,,,,f209f892-54cc-4ee4-9360-2fe6cc6606c1,37.5774863519179,37.5774863524516
107153,2202,UNKNOWN NAME, ,Concrete, ,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,from comm.ctr walkways to playground,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,3dbd1f2a-e759-436d-9fce-f47c03fc6bd4,11.6622776193554,11.662277618413
107154,2743,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,18b5213e-62b0-4db3-af1a-0a4d46903e43,338.36091068834,338.360910688373
107155,2760,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,167e1fed-1a76-4860-89dc-345ea81791f0,864.421606652825,864.421606652159
107156,2240,JOHN MACNEIL ELEMENTARY SCHOOL PARK WALKWAY,SECONDARY,Concrete, ,1.55,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,84a689a1-c31f-44c8-91e0-c2f627765535,208.374049049316,208.374049049916
107157,2588,UNKNOWN NAME, ,Gravel,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e24fc3d3-703f-40b2-9e07-9664c6cb53bf,64.3869146131455,64.3869146149846
107158,2345,MILL RUN TRAIL, ,CRDS, ,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,Northwest Trails Association,TPW_TRAILS,,,,a7e2427c-7bbb-4db0-8baf-57e5207b1089,10.7846134634876,10.7846134640603
107159,1726,CABIN LAKE TRAIL, ,Gravel,No,3.3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,Northwest Trails Association,TPW_TRAILS,A,2014-12-02T00:00:00.000Z,,9860594b-095d-47c1-a5f9-5c02e954fe7c,409.361371412438,409.36137141142
107160,3224,SHUBIE CANAL GREENWAY,AT_GW - S,CRDS, ,2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgr/w/weed-sides overgr-undefined wid,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,Yes,HRM GPS,,,TPW_TRAILS,,,,753d37f6-a5ea-462e-b5a7-85ce318c52aa,160.835679833144,160.835679833751
107161,3225,SHUBIE CANAL GREENWAY,AT_GW - S,CRDS, ,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,Yes,HRM GPS,,,TPW_TRAILS,,,,8e401785-077a-4137-8382-c2e6e7b6ce6e,268.378730729685,268.37873072888
107162,3226,SHUBIE CANAL GREENWAY,AT_GW - S,CRDS, ,2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,partially overgrown w/weed,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,Yes,HRM GPS,,,TPW_TRAILS,,,,3590231c-0d16-4ed2-915e-5b3ee797367a,11.6873050414436,11.6873050408487
107163,3314,THE BLUFF TRAIL,,,,0,,,,,,,,,In Service, ,,,,,RRRDTR,HRT, ,Yes,No,No,No, ,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,N, ,Yes,Paul Berry,,Woodens River Watershed Environmental Organization,TRAILS_APR11,,,,71556237-0e8e-4e38-83f7-9d4ef225cef5,2257.3883073739,2257.38055399662
107164,3315,WHOPPER DROPPER,,Natural,,0,,,,,,,,,, ,,,,,RRRDTR,, ,Yes,Yes,No,No, ,1900-01-01T00:00:00.000Z,2006-02-18T00:00:00.000Z,N, , ,Trails NS,, ,TRAILS_APR11,,,,670b7eee-4581-4c19-8e18-247a6451548b,201.230567534252,201.230567533432
107165,1796,DARTMOUTH WATERFRONT TRAIL,AT_GW,Asphalt, ,1.5,Yes,,GOOD,0,,No,Private,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,47ffd623-3fc9-4caf-a0fc-5ca7b224ded9,106.783752352941,106.783752352149
107166,1878,DARTMOUTH WATERFRONT TRAIL,AT_GW,Asphalt, ,3,No,,MARGINAL,2009,,No,Private,UN,INFORMAL CROSSING,washouts-incomplete trail access,,,,,RRRDTR,HRT,,,,,,,,,,,,HRM,,HRM,TPW_TRAILS,,,,926366a9-f167-49f7-a5d7-77b118c92871,59.9136315558727,59.9136315545295
107167,1933,DARTMOUTH WATERFRONT TRAIL,AT_GW,Asphalt, ,3,Yes,,GOOD,2009,,No,Private,HRM,ACTIVE,incomplete at both ends -fenced 1 side,,,,,RRRDTR,HRT,,,,,,,,,,,,HRM,,HRM,TPW_TRAILS,,,,d6d374d5-6e57-4e38-a265-8c6defa63938,460.642952602324,460.64295260169
107168,2189,DARTMOUTH WATERFRONT TRAIL,AT_GW,Asphalt, ,3,No,,GOOD,2009,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,8b6e3b41-0f2c-4670-ab87-0e4f638700e1,180.215288978386,180.21528897968
107169,2296,DARTMOUTH WATERFRONT TRAIL,AT_GW,Asphalt, ,3,Yes,,GOOD,2009,,No,Halifax Regional Municipality,HRM,ACTIVE,rail fence 1 side,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,78d11b10-531d-457b-a92b-65796bc08635,110.942903495397,110.942903496905
107170,2297,DARTMOUTH WATERFRONT TRAIL,AT_GW,Asphalt, ,3,No,,GOOD,2009,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a9ea1ed6-d921-465a-99c7-c7aede57a351,59.5783328469151,59.5783328455636
107171,2301,DARTMOUTH WATERFRONT TRAIL,AT_GW,Asphalt, ,3,No,,GOOD,2009,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,Y,,,,,,TPW_TRAILS,,,,a65bca09-6f13-426e-93d9-caf78b7d5daa,148.608273150635,148.608273150095
107172,3164,DARTMOUTH WATERFRONT TRAIL,AT_GW,Asphalt, ,1.7,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,RRRDTR,HRT,,,,,,,,,,,,,,,TPW_TRAILS,,,,bfe56a92-7e3e-4c02-aac3-2a3877a30e47,160.375688746313,160.375688746457
107173,2302,DARTMOUTH WATERFRONT TRAIL,AT_GW,Asphalt, ,3,No,,GOOD,2009,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,Y,Yes,,,,,TPW_TRAILS,,,,4db01e0f-a397-4984-b4f9-574db70f07b1,127.208911408242,127.20891140907
107174,1063,UNKNOWN NAME,SECONDARY,CRDS,No,1,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,trail overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,5a26964d-90c1-4272-a77b-6cf044e47369,71.0058678109355,71.0058678101863
107175,3342,HEMLOCK RAVINE TRAIL, ,Gravel,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,No,TRAILS NS,,,TPW_TRAILS,,,,813afbfc-642d-412d-964c-4b6751c8314b,429.858748893928,429.858748897598
107176,3343,HEMLOCK RAVINE TRAIL, ,Gravel,No,2.9,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,No,TRAILS NS,,,TPW_TRAILS,,,,23076845-347b-4d9f-8d5a-06733781ce78,67.8411790683504,67.8411790685897
107177,3345,HEMLOCK RAVINE TRAIL, ,CRDS,No,1.9,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,No,TRAILS NS,,,TPW_TRAILS,,,,59651282-42ee-4394-adf0-8192400453c6,107.130589289903,107.130589290073
107178,1237,UNKNOWN NAME, ,Concrete, ,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,pavers,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,44a1c9d6-b11c-4faa-85d1-3b4230b80185,194.853728109244,194.853728110393
107179,646,UNKNOWN NAME,,CRDS,No,,No,,GOOD,,,No,Halifax Regional Municipality,HRM,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,2017c28c-9505-4a26-b590-7e30e435a60a,43.1003917661342,43.1003917656547
107180,1920,CRICHTON PARK ELEMENTARY SCHOOL PARK WALKWAY,SECONDARY,Asphalt, ,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor heaves/cracks-not W|C access 1 end,,,,,,,,,,,,,,,,,,,,CRICHTON PARK SCHOOL,TPW_TRAILS,,,,d6c3a93a-7526-4dd2-ac6e-84af6ff7c96f,203.714927422683,203.714927422445
107181,2090,ARNOLD WHITWORTH PARK WALKWAY,PRIMARY,CRDS, ,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,some weed growth-lacks surface material,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,b277184f-7d02-4607-8308-7cce5d392a52,97.9800512242673,97.9800512257152
107182,1978,GREEN VILLAGE LANE PARK WALKWAY,SECONDARY,CRDS,No,1.2,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,Walkway around Playground,,2016-02-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,GREEN VILLAGE LAND PARKLAND,TPW_TRAILS,,,,56f7d9a5-650d-42ac-a745-521cffb32b40,11.335382512507,11.3353825119555
107183,2164,EASTERN PASSAGE COMMONS WALKWAY,SECONDARY,Asphalt, ,1.4,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,damaged/cracks/heaves thruout,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,67f61a14-be1b-4c3d-86d6-e439be5fb547,308.797426412683,308.797426413203
107184,2124,EASTERN PASSAGE COMMONS WALKWAY,SECONDARY,Asphalt, ,1.7,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor heaves/ cracks,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,8b6c3ec3-b32c-494f-afd7-8c1afda88aa3,263.254749163708,263.254749162713
107185,2236,JOHN MACNEIL ELEMENTARY SCHOOL PARK WALKWAY,SECONDARY,Asphalt, ,1.5,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,heaves/cracks/ edges broken,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c7ec0e18-0e8c-4287-a290-76d6e286fa46,46.200309649039,46.2003096489665
107186,2299,UNKNOWN NAME,SECONDARY,Asphalt, ,2.1,No,,GOOD,0,,No, ,UN,ACTIVE,trail fron NSCC,,,,,,HRT,,,,,,,,,,,,,,,TPW_TRAILS,,,,d495d680-5375-46f1-bc1f-c68ada025d52,204.212214498601,204.212214498835
107187,1120,UNKNOWN NAME,SECONDARY,Asphalt,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,may be part of sidewalk system,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,32cb1115-2430-466a-8688-0c4701dc0967,82.0356408233214,82.0356408229445
107188,,Sackville Lakes AT Greenway,AT_GW,Gravel,No,,No,,GOOD,,,No,Halifax Regional Municipality,HRM,ACTIVE,,,,Planning,,RRRDTR,,Yes,Yes,,,,,,2016-06-06T12:02:22.000Z,,No,Yes,,,,,,,,f7af119e-2d5f-4bce-9268-28c4de3ba5e5,570.048335043871,570.048335042644
107189,787,Sackville Lakes AT Greenway,AT_GW,Gravel,No,,No,,GOOD,,,No,Halifax Regional Municipality,HRM,ACTIVE,,,,,,RRRDTR,,,,,,,,,2016-06-06T12:02:22.000Z,,,,,,,,,,,8b9152d6-beb2-4e07-8283-446b6636bf90,161.29754854156,161.297548541624
107190,1380,UNKNOWN NAME,PRIMARY,Asphalt,No,1.3,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"overgrown areas,worn asphalt",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c059fa16-09df-43be-a6fa-522166d97fc1,287.8978642344,287.8978642352
107191,1446,UNKNOWN NAME,PRIMARY,Gravel,No,4,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,trail/access road,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7d941582-74d8-421e-a793-c2755ef6f9cc,39.4686684361016,39.468668436495
107192,1810,UNKNOWN NAME,PRIMARY,Asphalt,No,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,aae42fb1-0123-471d-9cf8-b73ab00c2546,8.12595271726614,8.12595271622859
107193,1818,UNKNOWN NAME,PRIMARY,Asphalt,No,1.6,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,heaved and cracked surface,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e1ca6358-7ead-4d3c-a88f-bc51d6132fd2,63.7749995766401,63.7749995737776
107194,2095,UNKNOWN NAME, ,Asphalt, ,1.7,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,279ef8f9-6fa9-4012-a27c-450fb9486e9b,25.1482888409671,25.1482888412851
107195,1803,UNKNOWN NAME,PRIMARY,Natural,No,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,2e816adc-6f46-4851-9d8f-d89cf30b7b6b,47.0574418261756,47.057441825436
107196,1094,UNKNOWN NAME,PRIMARY,Gravel,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,part of driveway,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,51f62a42-0ea1-4854-91ad-a7f6abab84ed,145.058361989948,145.058361987987
107197,1917,UNKNOWN NAME,TERIARY,Gravel, ,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,peagravel around play structure,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,5d2ea310-5b7d-4cc6-a20d-cb4a2cc218b6,18.0782748070406,18.0782748067963
107198,2074,UNKNOWN NAME, ,Gravel,No,2.5,No,,POOR,0,,No, ,UN,INFORMAL CROSSING,access to shore-various size gravel,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,6958371a-1b9f-43ea-be87-d1faf31dfea8,105.795351931752,105.795351931924
107199,1929,UNKNOWN NAME, ,CRDS, ,1.7,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,fenced at properties-ovrgrown at same,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,219c2364-618c-4aeb-b0d8-425828a3d551,181.529183467524,181.529183466692
107200,1404,Sackville Lakes AT Greenway,AT_GW,Gravel,No,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,access road/trail,,,,,RRRDTR,,,,,,,,,2016-06-06T12:02:22.000Z,,,,DNR,,,TPW_TRAILS,,,,84070ec3-b635-44b0-a61c-6e6d6dd82407,699.71696082602,699.716960823182
107201,1548,UNKNOWN NAME,PRIMARY,Natural,No,1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,trail is maintained,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,4cc5de53-bc61-4799-922b-bc01812ddd2b,201.767294469922,201.767294470983
107202,1562,UNKNOWN NAME,SECONDARY,Natural,No,1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,to field,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,95b679ce-a87f-48d8-bcc1-d51acd268650,52.1426615072639,52.1426615088548
107203,1573,UNKNOWN NAME,SECONDARY,Natural,No,1,Yes,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"completly overgrown, may not be used",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,41156bf4-6933-4f34-909a-9953bb72f43d,113.102443011041,113.102443011979
107204,1589,UNKNOWN NAME,PRIMARY,Natural,No,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,connects to foot path,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,04f678f2-c11f-4c8c-84d8-409231700b35,47.4285715326673,47.4285715337198
107205,3317,WHOPPER DROPPER,,Natural,,0,,,,,,,,,, ,,,,,RRRDTR,, ,Yes,Yes,No,No, ,1900-01-01T00:00:00.000Z,2009-12-01T00:00:00.000Z,N, , , ,, ,TRAILS_APR11,,,,c010e8a6-9eb7-45a7-a6e7-399df123a612,3048.65177150558,3048.65177150342
107206,3318,HALIFAX WATERFRONT BOARDWALK,AT_GW,,,6,,,,,,,,,, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z,N,No,No,HRM,, ,TRAILS_APR11,,,,b18598cc-0dba-41f1-852f-e272be6db7bc,379.447935636712,379.4479356363
107207,3319,MINISTER HILL TRAIL,,,,0,,,,,,,Provincial,,, ,,,,,RRRDTR,EXNS,No,Yes,Yes,No,No,ALL,1995-08-02T00:00:00.000Z,1900-01-01T00:00:00.000Z,N,No,No,Trails NS,, ,TRAILS_APR11,,,,ff9de765-0c2b-46ee-b546-2adae1347cee,1297.8557096986,1297.85570969828
